Datetime;Ambient Temperature [ºC];Global Radiation [W/m2];Diffuse Radiation [W/m2];Ultraviolet [W/m2];Wind Velocity [m/s];Wind Direction [º];Precipitation [mm];Atmospheric pressure [hPa]
2018-01-03T00:24:00+00:00;11.566666;1.6443949999999998;1.6617600000000001;0.506579;2.666667;306.33344;0;1032.7002
2018-01-03T00:34:00+00:00;11.516666;1.282101;1.648511;0.501966;2.783333;318.83496;0;1032.7834
2018-01-03T00:23:00+00:00;11.5;1.642391;1.657941;0.505478;2.633333;307.49994;0;1032.7002
2018-01-03T00:39:00+00:00;11.566668;1.757511;1.725113;0.511301;2.933334;318.49972;0;1032.8
2018-01-03T00:20:00+00:00;11.5;1.684205;1.648483;0.5081789999999999;2.216667;304.3265;0;1032.7002
2018-01-03T00:14:00+00:00;11.5;1.56633;1.654636;0.510582;2.016667;321.16678;0;1032.8
2018-01-03T00:29:00+00:00;11.6;1.667777;1.871502;0.504369;1.916667;315.99984;0;1032.7002
2018-01-03T00:08:00+00:00;11.7;2.776765;2.683244;0.512073;2.4;311.00076;0;1032.8
2018-01-03T00:37:00+00:00;11.6;1.6427;1.6584699999999999;0.5117039999999999;3.033333;320.66784;0;1032.8
2018-01-03T00:27:00+00:00;11.6;1.571682;1.6650900000000002;0.505776;2.4;315.5;0;1032.7002
2018-01-03T02:08:00+00:00;9.900002;1.800421;1.657874;0.508271;2.633333;325.8339;0;1032.25
2018-01-03T02:09:00+00:00;9.883334;1.881023;1.648857;0.506767;2.616667;323.66736;0;1032.2334
2018-01-03T02:13:00+00:00;9.900002;1.67867;1.6551960000000001;0.5045569999999999;2.666667;317.1665;0;1032.2002
2018-01-03T02:12:00+00:00;9.900002;1.706813;1.64459;0.506162;2.75;317.33332;0;1032.2002
2018-01-03T02:02:00+00:00;9.8;2.425738;2.06583;0.510775;2.8;318.16684;0;1032.3
2018-01-03T09:22:00+00:00;13.05;228.95478;41.174656;12.198982;0.183333;149.78274;0;1033.2334
2018-01-03T09:36:00+00:00;14.566666;261.04838;44.737048;14.256512;0.48333299999999996;302.90118;0;1033.4
2018-01-03T10:00:00+00:00;15.400002;338.24264;54.389312;17.991288;0.933333;223.16764;0;1033.5168
2018-01-03T09:49:00+00:00;14.6;258.41116;54.801648;15.560746;0.7166669999999999;244.66044;0;1033.5
2018-01-03T09:27:00+00:00;13.783334;241.97544;39.9549;13.0225;0.616667;302.33268;0;1033.3168
2018-01-03T09:37:00+00:00;14.616666;268.09574;45.746128;14.43178;0.65;338.68196;0;1033.4
2018-01-03T10:14:00+00:00;16.183334;371.44396;54.762144;19.920958;0.55;245.75924;0;1033.6
2018-01-03T09:51:00+00:00;14.7;312.89216;49.774048;16.743868;0.5666669999999999;238.87572;0;1033.5
2018-01-03T09:42:00+00:00;14.400002;291.47962;54.528;15.180298;1.05;338.99952;0;1033.5
2018-01-03T09:31:00+00:00;14.1;247.20234;41.697468;13.56987;0.30000000000000004;2.95786;0;1033.4
2018-01-03T09:13:00+00:00;12.066666;197.4015;38.111944;10.693286;0.383333;224.17822;0;1033.1
2018-01-03T08:49:00+00:00;10.216666;111.8898;35.013692;7.15343;1.583333;301.66894;0;1032.9668
2018-01-03T08:59:00+00:00;10.883334;154.68586;36.795376;8.620918;0.41666699999999995;118.76226;0;1033.0
2018-01-03T09:14:00+00:00;12.183334;200.76312;38.80512;10.86289;0.43333299999999997;237.1217;0;1033.2002
2018-01-03T08:50:00+00:00;10.316668;112.21044;35.504612;7.269936;1.383333;288.7713;0;1033.0
2018-01-03T08:51:00+00:00;10.383334;126.29198;36.233708;7.469493;1.033333;272.10714;0;1033.0
2018-01-03T08:52:00+00:00;10.433334;137.00204;35.531164;7.651892;1.183333;291.3219;0;1033.0
2018-01-03T08:55:00+00:00;10.650002;138.92174;34.086024;8.04036;0.5;271.45938;0;1033.0
2018-01-03T08:56:00+00:00;10.75;141.738;34.141484;8.171129;0.55;291.6726;0;1033.0
2018-01-03T08:47:00+00:00;10.05;121.93916;35.835616;6.938738;1.6;318.16006;0;1032.9166
2018-01-03T08:36:00+00:00;9.116668;100.97496;41.622572;5.503897;1.966667;316.83428;0;1032.9
2018-01-03T08:40:00+00:00;9.416668;111.21758;38.872956;6.043484;1.683333;299.00152;0;1032.9
2018-01-03T08:35:00+00:00;9.05;92.5098;39.37704;5.360588;2.783333;325.83422;0;1032.9
2018-01-03T08:44:00+00:00;9.816668;113.02;34.876968;6.554308;1.266667;291.003;0;1032.9
2018-01-03T08:46:00+00:00;9.983334;118.09778;34.18088;6.809962;1.5;310.87484;0;1032.9
2018-01-03T08:18:00+00:00;8.2;50.211856;25.828812;3.463789;1.316667;35.501016;0;1032.65
2018-01-03T08:25:00+00:00;8.5;66.652704;31.943472;4.2243829999999996;1.966667;335.81332;0;1032.8
2018-01-03T08:16:00+00:00;8.1;46.645168;26.043768;3.244939;1.016667;4.32265;0;1032.6
2018-01-03T08:27:00+00:00;8.7;71.64528;33.149948;4.458565;1.516667;342.86736;0;1032.8
2018-01-03T08:13:00+00:00;8.0;42.478136;26.638372;2.9412760000000002;1.133333;344.0;0;1032.5
2018-01-03T10:43:00+00:00;16.800002;422.09956;59.88844;23.402154;0.7166669999999999;331.46618;0;1033.7002
2018-01-03T10:31:00+00:00;17.083334;466.5344;119.83628;23.020818;1.066667;74.250304;0;1033.7002
2018-01-03T10:16:00+00:00;16.300002;375.65576;56.014464;20.13088;0.7166669999999999;229.0524;0;1033.6334
2018-01-03T10:41:00+00:00;16.800002;420.5212;60.95854;23.241956;0.48333299999999996;41.320036;0;1033.65
2018-01-03T10:18:00+00:00;16.300002;380.86336;57.120196;20.37143;0.533333;214.19546;0;1033.7002
2018-01-03T10:42:00+00:00;16.800002;420.31516;59.63972;23.307944;0.533333;20.351412;0;1033.7002
2018-01-04T03:06:00+00:00;10.900002;1.472576;1.6715849999999999;0.5136729999999999;1.833333;321.33552;0;1029.0
2018-01-04T03:38:00+00:00;10.266666;1.990486;1.856351;0.507868;2.383333;323.8374;0;1028.9
2018-01-04T03:37:00+00:00;10.133334;2.256244;2.064217;0.507973;1.416667;336.16108;0;1028.9
2018-01-04T02:21:00+00:00;10.3;1.569257;1.6567919999999998;0.505382;2.116667;316.16674;0;1029.1
2018-01-04T02:30:00+00:00;10.6;1.191385;1.655346;0.509977;2.183334;315.83468;0;1029.0
2018-01-04T02:12:00+00:00;10.3;1.4005809999999999;1.6567509999999999;0.50678;2.916666;319.99924;0;1029.1
2018-01-04T02:17:00+00:00;10.3;1.544633;1.6452309999999999;0.5061800000000001;2.783333;320.00228;0;1029.1
2018-01-04T02:48:00+00:00;11.25;1.367901;1.653388;0.507973;1.666667;309.33618;0;1029.0
2018-01-04T02:51:00+00:00;11.3;1.328259;1.672152;0.508675;1.616666;338.27632;0;1029.0
2018-01-04T03:40:00+00:00;10.5;1.4364029999999999;1.652763;0.5064649999999999;1.1;356.15248;0;1028.9
2018-01-04T02:05:00+00:00;10.3;1.743396;1.657079;0.507578;3.016667;324.00046;0;1029.2002
2018-01-04T02:03:00+00:00;10.3;1.5365929999999999;1.6648619999999998;0.507184;2.933334;318.66668;0;1029.2002
2018-01-04T01:41:00+00:00;10.2;1.552635;1.641876;0.510784;2.433334;311.83328;0;1029.3168
2018-01-04T01:40:00+00:00;10.166668;1.57651;1.642599;0.5110859999999999;2.616667;313.33578;0;1029.4
2018-01-04T01:37:00+00:00;10.150002;1.641926;1.650557;0.512388;2.716667;318.66642;0;1029.4
2018-01-04T01:52:00+00:00;10.2;1.493925;1.647091;0.507877;2.983333;312.8324;0;1029.2002
2018-01-04T01:57:00+00:00;10.3;1.384304;1.652406;0.506886;3.016667;318.83332;0;1029.2002
2018-01-04T01:44:00+00:00;10.2;1.6849759999999998;1.643921;0.5091829999999999;2.55;313.16642;0;1029.3
2018-01-04T01:42:00+00:00;10.2;1.395538;1.637454;0.5108889999999999;2.7;314.33198;0;1029.3
2018-01-04T01:47:00+00:00;10.2;1.5425;1.648223;0.509284;2.666667;309.0;0;1029.3
2018-01-04T05:32:00+00:00;10.400002;1.670677;1.65161;0.509087;1.333333;336.16688;0;1028.9
2018-01-04T06:05:00+00:00;10.6;1.161835;1.651081;0.514002;0.8833329999999999;345.4998;0;1028.9
2018-01-04T05:26:00+00:00;10.6;1.538246;1.874806;0.508482;2.183333;329.83334;0;1028.9
2018-01-04T05:29:00+00:00;10.5;1.7767689999999998;1.86284;0.509587;1.283333;359.20656;0;1028.9
2018-01-04T05:28:00+00:00;10.55;1.560143;1.6661709999999998;0.509087;1.966667;334.9371;0;1028.9
2018-01-04T05:27:00+00:00;10.6;1.824511;1.66003;0.5096919999999999;2.283333;330.9983;0;1028.9
2018-01-04T05:38:00+00:00;10.6;1.666395;1.658782;0.509587;2.166667;326.33312;0;1028.9
2018-01-04T05:43:00+00:00;10.7;1.5010620000000001;1.658526;0.508083;2.65;320.83352;0;1028.9
2018-01-04T05:41:00+00:00;10.6;1.488264;1.657536;0.508482;2.8;324.83328;0;1028.9
2018-01-04T05:57:00+00:00;10.8;1.467281;1.654246;0.510687;2.7;326.00036;0;1028.8
2018-01-04T09:25:00+00:00;11.766666;68.542688;68.515768;5.766559;1.266667;2.6702;0;1029.3166
2018-01-04T08:48:00+00:00;10.8;53.091184;52.20056;4.107065;1.666667;331.82348;0;1029.3
2018-01-04T09:00:00+00:00;11.516666;49.620092;48.824692;4.582587;1.616667;13.827282;0;1029.3834
2018-01-04T09:18:00+00:00;11.5;67.922336;68.331936;5.67217;1.033333;357.99672;0;1029.3
2018-01-04T08:58:00+00:00;11.366668;48.900436;47.535792;4.4727500000000004;2.0;314.83448;0;1029.3168
2018-01-04T09:03:00+00:00;11.6;53.18918;53.040348;4.794114;0.833333;354.2978;0;1029.3334
2018-01-04T09:22:00+00:00;11.6;67.09548;66.935068;5.6392500000000005;1.666667;333.99398;0;1029.3
2018-01-04T07:04:00+00:00;9.900002;1.762252;1.643491;0.507184;1.316667;352.46644;0;1028.9
2018-01-04T08:32:00+00:00;10.6;42.303096;41.246188;3.711766;2.416667;323.5004;0;1029.3
2018-01-04T08:42:00+00:00;11.016666;52.116136;51.62306;4.068432;1.133333;2.31875;0;1029.3
2018-01-04T08:08:00+00:00;10.3;30.19342;17.572184;2.336125;2.566667;319.66668;0;1029.1
2018-01-04T07:17:00+00:00;9.7;1.5905429999999998;1.656454;0.507675;3.066667;323.00006;0;1028.9
2018-01-04T06:57:00+00:00;10.1;1.378367;1.6649639999999999;0.5079819999999999;1.583333;343.79988;0;1028.9
2018-01-04T08:26:00+00:00;10.6;36.9041;36.168284;3.539934;2.5;327.83332;0;1029.2834
2018-01-04T07:29:00+00:00;9.8;1.8589859999999998;1.834334;0.542047;3.316667;315.00092;0;1029.0
2018-01-04T07:27:00+00:00;9.7;2.037562;1.855167;0.533733;3.033334;315.83346;0;1029.0
2018-01-04T07:14:00+00:00;9.6;1.7174019999999999;2.034168;0.5079819999999999;3.2;318.16674;0;1028.9
2018-01-04T01:16:00+00:00;10.433334;2.092607;2.263743;0.516593;3.033334;324.83352;0;1029.6
2018-01-04T01:20:00+00:00;10.183334;2.436031;2.330204;0.5170009999999999;3.183334;316.33288;0;1029.5668
2018-01-04T01:15:00+00:00;10.5;2.214892;2.196527;0.516497;3.083333;322.83368;0;1029.6
2018-01-04T01:13:00+00:00;10.65;2.102267;1.860466;0.5160009999999999;3.033333;320.50006;0;1029.6666
2018-01-04T01:36:00+00:00;10.150002;1.5914039999999998;1.6465100000000001;0.513699;2.433334;308.8335;0;1029.4
2018-01-04T01:21:00+00:00;10.1;2.774545;2.5224830000000003;0.5163;3.183334;313.83338;0;1029.5
2018-01-04T01:32:00+00:00;10.2;1.6153279999999999;1.641963;0.514195;2.683334;309.16584;0;1029.4
2018-01-04T01:30:00+00:00;10.2;1.723646;1.651622;0.513998;2.633334;310.0;0;1029.4166
2018-01-04T01:34:00+00:00;10.2;1.52033;1.6474419999999999;0.513393;2.366667;310.33384;0;1029.4
2018-01-04T01:25:00+00:00;10.0;2.8195040000000002;2.876836;0.516396;3.3;318.66284;0;1029.5
2018-01-04T04:08:00+00:00;11.533334;1.084435;1.653826;0.517347;1.866667;303.83918;0;1028.8502
2018-01-04T04:31:00+00:00;10.883334;2.380872;2.2574009999999998;0.512796;2.266667;312.54764;0;1028.8
2018-01-04T03:58:00+00:00;11.283334;1.017666;1.6816849999999999;0.513625;2.083333;308.66694;0;1028.8
2018-01-04T04:09:00+00:00;11.616666;0.973297;1.656673;0.517045;1.7833329999999998;291.341;0;1028.8666
2018-01-04T04:27:00+00:00;11.616666;1.68401;1.672602;0.522749;2.233333;315.3395;0;1028.8
2018-01-04T04:06:00+00:00;11.150002;1.386293;1.651533;0.516541;2.1;307.00086;0;1028.8
2018-01-04T04:16:00+00:00;11.583334;1.522643;1.658118;0.519145;1.983334;325.0849;0;1028.8
2018-01-04T04:32:00+00:00;11.05;1.781699;1.654545;0.512489;1.983334;324.66382;0;1028.8
2018-01-04T03:52:00+00:00;10.3;1.787716;1.658732;0.507385;2.333334;317.0;0;1028.8
2018-01-04T03:56:00+00:00;10.75;1.010923;1.67414;0.5138309999999999;1.833333;293.5;0;1028.8
2018-01-04T06:46:00+00:00;9.900002;1.813501;1.627462;0.511682;2.783334;321.16674;0;1028.9
2018-01-04T06:35:00+00:00;9.966668;2.613406;2.462002;0.515392;3.033334;325.16672;0;1029.0
2018-01-04T06:45:00+00:00;9.983334;1.871763;1.632777;0.511288;2.75;320.33334;0;1028.9
2018-01-04T06:21:00+00:00;10.1;2.7212300000000003;2.267972;0.517093;3.233333;321.16626;0;1028.9
2018-01-04T06:15:00+00:00;10.2;1.7307890000000001;1.639451;0.516598;3.016667;319.66662;0;1028.9
2018-01-04T06:29:00+00:00;10.3;1.971972;1.649976;0.515791;2.366667;327.17132;0;1029.0
2018-01-04T06:37:00+00:00;9.900002;2.454524;1.865072;0.514892;2.7;316.3337;0;1028.9
2018-01-04T06:56:00+00:00;10.083334;1.518697;1.6452930000000001;0.508078;2.5;328.83276;0;1028.9
2018-01-04T06:27:00+00:00;10.3;1.989137;1.858315;0.517497;2.7;313.34844;0;1028.9
2018-01-04T06:54:00+00:00;10.0;1.485284;1.653245;0.508885;3.066667;321.66662;0;1028.9
2018-01-04T09:59:00+00:00;12.7;75.660424;75.120448;6.595528;1.033333;306.84072;0;1029.6166
2018-01-04T09:40:00+00:00;12.066666;72.519848;72.20704;5.952607;2.533333;318.16944;0;1029.5
2018-01-04T09:45:00+00:00;12.383334;74.551544;74.359776;6.24712;1.983334;327.65924;0;1029.5
2018-01-04T09:39:00+00:00;12.0;71.137736;70.595312;5.88485;2.983333;321.33398;0;1029.5
2018-01-04T09:43:00+00:00;12.25;73.079448;72.938104;6.152033;2.15;311.3338;0;1029.5
2018-01-04T04:55:00+00:00;9.983334;1.799671;1.654601;0.512792;1.966667;330.49524;0;1028.8666
2018-01-04T04:49:00+00:00;9.733334;3.515961;3.066214;0.514892;2.166667;333.47674;0;1028.8
2018-01-04T04:54:00+00:00;9.866668;1.691531;1.646234;0.513191;1.116667;342.9998;0;1028.8668
2018-01-04T05:03:00+00:00;10.383334;1.583784;1.649179;0.5120859999999999;2.116667;329.1654;0;1028.9
2018-01-04T05:07:00+00:00;10.5;1.177256;1.6655630000000001;0.511691;2.466667;327.50012;0;1028.9
2018-01-04T04:34:00+00:00;10.683334;3.469528;3.337533;0.5139929999999999;1.516667;350.835;0;1028.8
2018-01-04T05:18:00+00:00;10.700002;1.473774;1.680809;0.5089859999999999;1.866667;332.8223;0;1028.9
2018-01-04T04:42:00+00:00;10.383334;2.442097;2.25852;0.515392;1.483333;338.99756;0;1028.8
2018-01-04T04:58:00+00:00;10.283334;1.298748;1.65807;0.51109;1.866667;333.99964;0;1028.8
2018-01-04T05:16:00+00:00;10.6;1.135744;1.6818629999999999;0.5091829999999999;0.733333;9.15323;0;1028.9
2018-01-04T10:30:00+00:00;13.400002;83.457592;83.434896;7.184807;1.216667;290.8573;0;1029.8
2018-01-04T10:42:00+00:00;13.7;85.842296;85.336544;7.483871;2.25;284.14648;0;1029.7002
2018-01-04T10:01:00+00:00;12.7;78.844536;78.56872;6.737961;0.583333;341.49504;0;1029.6834
2018-01-04T10:19:00+00:00;13.1;84.247272;84.156688;7.114761;1.616667;283.50006;0;1029.8
2018-01-04T10:38:00+00:00;13.7;84.371152;84.389256;7.305452;1.7000000000000002;283.00138;0;1029.8
2018-01-04T10:26:00+00:00;13.3;83.051808;83.557352;7.166404;2.0;290.66766;0;1029.8
2018-01-04T10:24:00+00:00;13.3;83.98004;83.551568;7.164423;1.9;290.83764;0;1029.8
2018-01-01T00:36:00+00:00;9.283334;2.045498;1.7833269999999999;0.506127;1.466667;266.12668;0;1031.2002
2018-01-01T00:26:00+00:00;9.433334;1.917675;1.652064;0.50732;2.066667;31.832282;0;1031.4
2018-01-01T00:46:00+00:00;9.283334;1.59313;1.645762;0.506342;1.033333;215.15518;0;1031.1
2018-01-01T00:27:00+00:00;9.400002;2.09207;1.854556;0.511047;2.75;33.33326;0;1031.35
2018-01-01T00:01:00+00:00;10.0;1.58012;1.636433;0.505083;2.733333;321.33096;0;1031.6168
2018-01-01T00:08:00+00:00;10.0;1.465597;1.640289;0.510021;2.816667;325.5;0;1031.7002
2018-01-01T03:52:00+00:00;8.216667;2.6780600000000003;2.264933;0.510095;2.783334;328.83306;0;1031.3168
2018-01-01T06:54:00+00:00;7.200001;1.7788149999999998;1.63381;0.504584;3.466667;320.16638;0;1032.3
2018-01-01T06:51:00+00:00;7.116667;1.110592;1.650965;0.505088;4.1;322.33332;0;1032.3
2018-01-01T06:28:00+00:00;7.200001;1.32019;1.628892;0.510003;1.15;358.76616;0;1032.1
2018-01-01T06:16:00+00:00;7.05;1.514262;1.634973;0.510604;3.933334;329.66394;0;1032.0
2018-01-01T06:45:00+00:00;6.6;1.219435;1.641365;0.507184;1.916667;297.9862;0;1032.4
2018-01-01T06:15:00+00:00;7.0;1.435388;1.644889;0.509595;4.233334;328.9923;0;1032.0
2018-01-01T06:23:00+00:00;7.1;1.182922;1.6225260000000001;0.5102;2.583333;321.00382;0;1032.1
2018-01-01T06:43:00+00:00;6.6;1.730888;1.641425;0.508293;1.25;241.49804;0;1032.4
2018-01-01T06:14:00+00:00;6.9;1.8504;1.6350310000000001;0.5096;4.35;326.33264;0;1032.0
2018-01-01T05:04:00+00:00;6.700001;1.831604;1.612665;0.505518;2.966667;318.0007;0;1031.6
2018-01-01T04:59:00+00:00;6.700001;1.895616;2.195093;0.507714;4.1;323.16718;0;1031.3168
2018-01-01T04:39:00+00:00;6.700001;1.839045;1.844123;0.510424;3.316667;320.83346;0;1031.5
2018-01-01T04:37:00+00:00;6.700001;1.980033;1.850937;0.511025;3.3;323.99862;0;1031.5834
2018-01-01T04:26:00+00:00;6.933334;2.836254;2.667037;0.505583;3.05;326.64782;0;1031.5
2018-01-01T04:25:00+00:00;7.0;2.6824019999999997;2.780623;0.50468;3.266667;327.33184;0;1031.4334
2018-01-01T04:58:00+00:00;6.700001;1.71575;1.6482709999999998;0.50792;4.166667;317.5;0;1031.4
2018-01-01T04:32:00+00:00;6.883333;1.9258549999999999;1.8297439999999998;0.513129;3.5;326.16644;0;1031.4
2018-01-01T04:34:00+00:00;6.8;2.22028;2.180874;0.511625;3.833333;322.83304;0;1031.5668
2018-01-01T04:51:00+00:00;6.8;1.5341779999999998;1.646879;0.5094200000000001;3.0;327.82346;0;1031.6
2018-01-01T01:27:00+00:00;8.383334;2.7415950000000002;2.140965;0.5065609999999999;3.716667;312.83428;0;1031.8
2018-01-01T03:07:00+00:00;7.816667;1.724011;1.627412;0.510784;2.766667;317.0;0;1031.7002
2018-01-01T02:45:00+00:00;8.3;1.613265;1.662741;0.5093449999999999;3.466667;322.33332;0;1031.9166
2018-01-01T02:30:00+00:00;8.2;1.568489;1.657476;0.505724;2.783334;327.50062;0;1031.9
2018-01-01T02:36:00+00:00;8.2;1.446818;1.656645;0.502413;2.233333;320.49918;0;1031.9
2018-01-01T02:18:00+00:00;8.0;1.906375;1.656291;0.5000100000000001;3.283334;316.33334;0;1032.1
2018-01-01T02:33:00+00:00;8.2;1.396258;1.648412;0.5041059999999999;2.5;315.83386;0;1031.9
2018-01-01T02:19:00+00:00;8.0;2.092912;1.66804;0.5003000000000001;3.316667;313.3332;0;1032.1
2018-01-01T02:57:00+00:00;7.9;1.7871549999999998;1.65145;0.507732;2.5;321.66668;0;1031.8668
2018-01-01T02:20:00+00:00;8.0;1.8290980000000001;1.8627319999999998;0.508819;3.2;313.83338;0;1032.0168
2018-01-01T05:20:00+00:00;6.700001;1.4311129999999999;1.6483789999999998;0.509841;2.233333;332.83088;0;1031.6
2018-01-01T05:38:00+00:00;6.700001;1.345474;1.640431;0.504636;4.200001;326.16654;0;1032.0
2018-01-01T06:06:00+00:00;6.916667;1.6889129999999999;1.639721;0.5116959999999999;3.483333;325.66674;0;1032.1
2018-01-01T05:47:00+00:00;6.883334;1.322184;1.639975;0.502926;2.45;328.33094;0;1032.1
2018-01-01T05:12:00+00:00;6.6;1.87647;1.631481;0.503715;3.883334;321.49732;0;1031.5
2018-01-01T06:07:00+00:00;6.9;1.531206;1.633981;0.510595;2.616667;330.33258;0;1032.1
2018-01-01T06:02:00+00:00;6.9;1.643916;1.640428;0.510003;2.766667;334.3349;0;1032.1
2018-01-01T05:25:00+00:00;6.666666;1.7498960000000001;1.7810169999999999;0.5081439999999999;4.0;321.1677;0;1031.6
2018-01-01T05:11:00+00:00;6.6;2.065734;1.8516759999999999;0.5046229999999999;3.966667;319.1668;0;1031.5
2018-01-01T05:51:00+00:00;7.0;1.250979;1.6248;0.503733;1.9500000000000002;334.16766;0;1032.2002
2018-01-01T03:31:00+00:00;8.400002;1.6859060000000001;1.638785;0.510494;2.683334;318.16712;0;1031.1
2018-01-01T04:17:00+00:00;7.316666;2.529083;2.647792;0.507096;3.6;310.83328;0;1031.4
2018-01-01T04:12:00+00:00;7.6;2.011473;1.764758;0.510095;3.066667;321.66662;0;1031.3666
2018-01-01T04:00:00+00:00;7.783334;2.933239;2.482602;0.51099;3.116667;317.16668;0;1031.2002
2018-01-01T04:07:00+00:00;7.6;2.310944;1.952995;0.51099;3.966667;320.33332;0;1031.2002
2018-01-01T04:06:00+00:00;7.6;2.456621;2.081739;0.5112;3.633334;316.49994;0;1031.2002
2018-01-01T04:08:00+00:00;7.6;2.03001;2.045764;0.509494;4.05;326.49938;0;1031.2002
2018-01-01T03:48:00+00:00;8.5;1.807456;1.640741;0.509192;2.65;333.9967;0;1031.2002
2018-01-01T04:04:00+00:00;7.6;2.319555;2.6507;0.510998;3.1;315.0008;0;1031.2002
2018-01-01T04:22:00+00:00;7.1;2.831013;2.463955;0.506088;3.05;332.33172;0;1031.4
2018-01-01T03:37:00+00:00;8.400002;1.563028;1.637287;0.510398;3.283334;324.49996;0;1031.1
2018-01-01T00:56:00+00:00;9.366668;1.387595;1.634354;0.5102789999999999;2.283333;313.16668;0;1031.1
2018-01-01T03:33:00+00:00;8.400002;1.212784;1.634436;0.510998;3.333333;319.83322;0;1031.1
2018-01-01T03:47:00+00:00;8.5;1.406027;1.648755;0.5087929999999999;3.133334;330.49938;0;1031.2002
2018-01-01T03:42:00+00:00;8.5;1.290414;1.647673;0.509196;3.233333;319.33332;0;1031.2002
2018-01-01T03:09:00+00:00;7.9;1.9969579999999998;1.628835;0.5098849999999999;2.533333;314.3332;0;1031.6
2018-01-01T03:13:00+00:00;8.0;1.511228;1.646648;0.509174;3.216667;319.83338;0;1031.5
2018-01-01T03:25:00+00:00;8.2;1.490491;1.6391740000000001;0.504066;3.233333;317.3334;0;1031.3
2018-01-01T03:12:00+00:00;8.0;1.332529;1.6548829999999999;0.5092800000000001;3.116667;318.0;0;1031.5
2018-01-01T03:24:00+00:00;8.2;1.475919;1.6380400000000002;0.504575;3.0;319.0;0;1031.3
2018-01-01T06:59:00+00:00;7.200001;1.342913;1.637155;0.504487;1.716667;66.996184;0;1032.4334
2018-01-01T00:54:00+00:00;9.233334;1.495683;1.6350959999999999;0.512594;2.366667;317.66882;0;1031.1
2018-01-01T03:06:00+00:00;7.833334;1.6142539999999999;1.649459;0.510683;2.833333;317.00016;0;1031.7002
2018-01-01T08:19:00+00:00;7.700001;46.934816;18.472112;3.372311;1.966667;316.5;0;1032.8
2018-01-01T20:56:00+00:00;9.833334;2.605668;2.18396;0.507969;3.366667;310.83228;0;1033.0668
2018-01-01T21:15:00+00:00;9.033334;2.50325;2.359958;0.509188;2.95;327.49816;0;1033.4
2018-01-01T20:59:00+00:00;9.8;2.50153;2.2515359999999998;0.5063679999999999;3.383334;309.83362;0;1033.1
2018-01-01T21:19:00+00:00;8.7;3.143493;2.6731309999999997;0.506877;3.016667;326.8319;0;1033.4
2018-01-01T21:16:00+00:00;8.983334;2.82931;2.884627;0.5088889999999999;2.1;333.99994;0;1033.4
2018-01-01T21:04:00+00:00;9.7;2.719348;2.430475;0.506166;3.7;314.00238;0;1033.1
2018-01-01T20:42:00+00:00;10.0;1.613817;1.64878;0.5058600000000001;1.633333;337.56596;0;1033.1
2018-01-01T20:52:00+00:00;10.1;1.6977389999999999;1.663918;0.51127;3.15;321.66626;0;1033.0
2018-01-01T21:00:00+00:00;9.8;2.495695;2.06323;0.505965;3.45;310.16596;0;1033.1
2018-01-01T21:21:00+00:00;8.633332;2.686573;2.702628;0.504676;2.916667;325.99618;0;1033.4166
2018-01-01T21:31:00+00:00;8.650002;1.4685570000000001;1.6640329999999999;0.5091;3.416666;315.49982;0;1033.5
2018-01-01T21:49:00+00:00;9.350002;1.047274;1.660748;0.5064379999999999;2.85;308.66668;0;1033.4
2018-01-01T21:39:00+00:00;8.983334;1.385081;1.646331;0.512647;3.333333;311.0;0;1033.6
2018-01-01T21:46:00+00:00;9.2;1.196948;1.6660979999999999;0.507438;3.066667;314.83344;0;1033.5
2018-01-01T21:26:00+00:00;8.5;2.419768;1.865574;0.51202;3.083333;316.16666;0;1033.4
2018-01-01T21:29:00+00:00;8.6;1.694753;1.799446;0.5103059999999999;3.2;315.49988;0;1033.4834
2018-01-01T21:35:00+00:00;8.8;1.4252259999999999;1.6579700000000002;0.504803;3.1;317.83332;0;1033.5
2018-01-01T21:34:00+00:00;8.8;1.38522;1.651632;0.504996;3.05;316.5;0;1033.5
2018-01-02T03:33:00+00:00;8.333333;1.272596;1.6413090000000001;0.506973;3.283334;313.83338;0;1033.0334
2018-01-02T03:30:00+00:00;8.049999;1.609236;1.649044;0.508262;3.266667;312.83328;0;1033.1
2018-01-02T03:15:00+00:00;7.8;1.524408;1.634825;0.504382;2.883334;322.83326;0;1033.2002
2018-01-02T03:32:00+00:00;8.2;1.249199;1.625656;0.507276;3.583333;320.66684;0;1033.1
2018-01-02T03:25:00+00:00;7.9;1.515798;1.636396;0.5085689999999999;2.733333;312.33338;0;1033.1
2018-01-02T03:22:00+00:00;7.816667;1.397923;1.63821;0.508771;2.75;315.0;0;1033.1
2018-01-02T02:37:00+00:00;8.0;1.6015380000000001;1.641061;0.505842;3.383333;315.66668;0;1033.3
2018-01-02T02:55:00+00:00;7.766667;1.8413279999999999;1.641219;0.509288;3.0;327.0;0;1033.4
2018-01-02T02:42:00+00:00;8.0;1.63096;1.64599;0.510884;3.483333;310.83328;0;1033.4
2018-01-02T03:01:00+00:00;7.6;2.212097;1.939677;0.5075700000000001;2.816667;313.83344;0;1033.35
2018-01-02T01:19:00+00:00;8.416668;1.594573;1.645204;0.507938;3.233334;326.33332;0;1033.2002
2018-01-02T01:11:00+00:00;8.400002;2.088153;1.831669;0.5083409999999999;2.9;317.3335;0;1033.2002
